ProductID,ProductName,Category,Price
1511,Puzzle,Toys,22820.82
1512,oiinvcN Flote,Books,2254.33
1513,Dumbbell,Sports,37490.53
1514,Water Bottle,Kitchen,39996.26
1515,Dining Table,Home,49189.52
1516,Yoga Mat,Sports,1514.18
1517,Bluetooth Speaker,Electronics,37549.6
1518,Markers,Stationery,6340.01
1519,Water Bottle,Kitchen,1412.0
1520,Pen Set,Stationery,18193.16
1521,Jeans,,43080.14
1522,Tennis Racket,Sports,29465.86
1523,Notebook,Stationery,42070.15
1524,Jacket,Clothing,35121.51
1525,Notebook,Stationery,32059.57
1526,Lunch Box,Kitchen,10768.38
1527,Women Saree,Clothing,41174.44
1528,T-Shirt,Clothing,13262.66
1529,Dumbbell,Sports,45984.53
1530,Fiction Novel,Books,35434.36
1531,Fiction Novel,Books,48103.57
1532,Lunch Box,Kitchen,25207.76
1533,Women Saree,Clothing,22103.62
1534,Water Bottle,Kitchen,28523.83
1535,Fiction Novel,Books,7169.03
1536,Doll,Toys,34520.65
1537,looPhei beMn,Electronics,40218.52
1538,Dumbbell,Sports,9160.83
1539,Lunch Box,Kitchen,34191.88
1540,NCERT Science,Books,4230.49
1541,Doll,Toys,12295.55
1542,oobtoNke,Stationery,49148.43
1543,Men Kurta,Clothing,27832.02
1544,Notebook,Stationery,31015.77
1545,Non-stick Pan,Kitchen,14462.32
1546,Doll,Toys,14948.93
1547,Smart Watch,Electronics,37049.16
1548,Smart Watch,Electronics,195.11
1549,Smart Watch,Electronics,14947.71
1550,Competitive Guide,Books,27644.29
1551,Competitive Guide,Books,24902.34
1552,Ceiling Fan,Home,9658.62
1553,Competitive Guide,Books,28014.8
1554,Laptop,Electronics,23894.92
1555,Car Toy,Toys,28442.67
1556,Lego Set,Toys,27702.88
1557,Sketch Book,Stationery,25700.43
1558,Football,Sports,43244.76
1559,Tennis Racket,Sports,17074.61
1560,Knife Set,Kitchen,13126.91
1561,Smart Watch,Electronics,1023.22
1562,Markers,Stationery,1419.12
1563,Mobile Phone,Electronics,38497.51
1564,Action Figure,Toys,14021.32
1565,Vacuum Cleaner,Home,24564.48
1566,Smart Watch,Electronics,7003.88
1567,Action Figure,Toys,32082.98
1568,Lego Set,Toys,33080.04
1569,Lego Set,Toys,7685.49
1570,Tennis Racket,Sports,41378.44
1571,NCERT Science,Books,49155.86
1572,Mixer Grinder,Home,19336.82
1573,Lego Set,Toys,26988.33
1574,T-Shirt,Clothing,36989.45
1575,Drawing Kit,Stationery,47100.31
1576,Mixer Grinder,Home,7029.3
1577,Dining Table,Home,23805.2
1578,Action Figure,Toys,6894.51
1579,Puzzle,Toys,9707.39
1580,Dumbbell,Sports,7162.4
1581,Notebook,Stationery,41694.54
1582,LDVE T,Electronics,19509.21
1583,Lego Set,Toys,39649.12
1584,NCERT Science,Books,36400.87
1585,Competitive Guide,Books,13570.56
1586,Drawing Kit,Stationery,41837.84
1587,Car Toy,Toys,44616.87
1588,Non-stick Pan,Kitchen,47614.76
1589,Mixer Grinder,Home,9726.75
1590,Men Kurta,Clothing,29376.66
1591,Laptop,Electronics,5809.72
1592,Puzzle,Toys,8304.25
1593,Women Saree,Clothing,21157.12
1594,Car Toy,Toys,6892.23
1595,Doll,,29596.45
1596,Mixer Grinder,Home,11296.94
1597,Mathematics Book,Books,32380.61
1598,Mixer Grinder,Home,31426.46
1599,Markers,Stationery,9482.76
1600,Knife Set,Kitchen,4142.62
1601,Lunch Box,Kitchen,29301.83
1602,Laptop,Electronics,22570.71
1603,Fiction Novel,Books,31317.03
1604,Markers,Stationery,47336.1
1605,T-Shirt,,11396.15
1606, aMoatYg,Sports,46368.46
1607,Competitive Guide,Books,25325.61
1608,P -nitcskanNo,Kitchen,30002.43
1609,Laptop,Electronics,4369.25
1610,NCERT Science,Books,14692.06
1611,Notebook,Stationery,42038.39
1612,Doll,Toys,6191.54
1613,Non-stick Pan,Kitchen,33989.68
1614,Dining Table,Home,15849.45
1615,Dining Table,Home,25150.12
1616,Tennis Racket,Sports,24286.78
1617,li invtocNoFe,Books,37651.96
1618,Pen Set,Stationery,22162.75
1619,Laptop,Electronics,32984.57
1620,Mathematics Book,Books,17174.69
1621,Doll,Toys,10811.23
1622,Sofa Set,Home,42892.22
1623,Story Book,Books,7266.93
1624,LED TV,Electronics,16808.4
1625,Smart Watch,Electronics,35875.1
1626,Mixer Grinder,Home,46057.06
1627,Jacket,Clothing,4254.28
1628,D witgiKarn,Stationery,31120.24
1629,Puzzle,Toys,47685.09
1630,Lunch Box,Kitchen,40270.2
1631,T-Shirt,,24965.94
1632,Story Book,Books,16194.91
1633,Vacuum Cleaner,Home,1492.2
1634,Vacuum Cleaner,Home,47078.5
1635,Football,Sports,27943.45
1636,Women Saree,Clothing,41994.83
1637,Football,Sports,24193.82
1638,Dumbbell,Sports,30133.91
1639,Sketch Book,Stationery,43114.2
1640,Markers,Stationery,28442.78
1641,Women Saree,Clothing,13571.99
1642,Dumbbell,Sports,18987.83
1643,Lego Set,Toys,34817.58
1644,Car Toy,Toys,42333.82
1645,Bluetooth Speaker,Electronics,37513.49
1646,Dining Table,Home,26956.83
1647,Dumbbell,Sports,15680.26
1648,Fiction Novel,Books,3116.89
1649,Pen Set,Stationery,37855.75
1650,Drawing Kit,Stationery,3498.13
1651,Sofa Set,Home,29056.1
1652,Smart Watch,Electronics,8919.79
1653,Sofa Set,Home,15895.86
1654,Puzzle,Toys,22326.45
1655,Mobile Phone,Electronics,13046.36
1656,Women Saree,Clothing,31630.08
1657,Smart Watch,Electronics,39656.89
1658,Vacuum Cleaner,Home,12175.82
1659,Bluetooth Speaker,Electronics,24265.09
1660,Mobile Phone,Electronics,45278.96
1661,Puzzle,Toys,46119.53
1662,Jeans,Clothing,6653.24
1663,LED TV,Electronics,8354.19
1664,Competitive Guide,Books,24176.68
1665,Yga atMo,Sports,648.06
1666,Car Toy,Toys,23234.76
1667,Dumbbell,Sports,5100.43
1668,Ceiling Fan,Home,21399.28
1669,Jacket,Clothing,42321.67
1670,Notebook,Stationery,29416.96
1671,Mathematics Book,Books,10999.44
1672,iceeSNcnRE TC,,1511.1
1673,Story Book,Books,47812.61
1674,Non-stick Pan,Kitchen,5312.65
1675,Dining Table,Home,6001.39
1676,NCERT Science,Books,44421.2
1677,Sofa Set,Home,20148.75
1678,Jacket,Clothing,2593.2
1679,Sofa Set,Home,24706.76
1680,Sofa Set,Home,5876.93
1681,Sketch Book,Stationery,43859.41
1682,Dumbbell,Sports,21025.59
1683,Men Kurta,Clothing,45495.96
1684,NCERT Science,Books,1529.79
1685,Competitive Guide,Books,29522.48
1686,Cricket Bat,Sports,29486.2
1687,Car Toy,Toys,31178.07
1688,Dumbbell,Sports,20683.31
1689,oleWBa rttte,Kitchen,16206.2
1690,Women Saree,Clothing,14696.95
1691,Sofa Set,Home,21885.03
1692,LED TV,Electronics,1999.9
1693,Pen Set,Stationery,38684.7
1694,Action Figure,Toys,19557.81
1695,Sofa Set,Home,15566.52
1696,Action Figure,Toys,19112.74
1697,Knife Set,Kitchen,26706.42
1698,Pressure Cooker,Kitchen,15470.9
1699,Markers,Stationery,18914.06
1700,Fiction Novel,Books,40579.79
1701,Notebook,,43507.78
1702,Men Kurta,Clothing,6153.54
1703,Pressure Cooker,Kitchen,48781.58
1704,Competitive Guide,Books,30210.71
1705,Competitive Guide,Books,3025.27
1706,Laptop,Electronics,31838.73
1707,Men Kurta,Clothing,41386.19
1708,LED TV,Electronics,4550.21
1709,Competitive Guide,Books,1885.35
1710,Knife Set,Kitchen,38826.84
1711,Sketch Book,Stationery,4737.53
1712,Ceiling Fan,Home,46203.98
1713,Notebook,Stationery,43539.64
1714,Women Saree,Clothing,30178.23
1715,inin TDagleb,Home,12525.63
1716,Sofa Set,Home,2663.62
1717,Lego Set,Toys,41431.05
1718,Cricket Bat,Sports,27880.84
1719,Tennis Racket,Sports,22443.36
1720,NCERT Science,,6930.83
1721,Bluetooth Speaker,Electronics,43132.13
1722,Cricket Bat,Sports,18590.86
1723,T-Shirt,Clothing,28573.83
1724,Mathematics Book,Books,22566.93
1725,T-Shirt,Clothing,37361.83
1726,Ceiling Fan,Home,9712.18
1727,Ceiling Fan,Home,11746.49
1728,Smart Watch,Electronics,8874.07
1729,Puzzle,Toys,41589.34
1730,Sofa Set,Home,41828.22
1731,Story Book,Books,20014.67
1732,Bluetooth Speaker,Electronics,36079.02
1733,Smart Watch,Electronics,4328.58
1734,T-Shirt,,15764.2
1735,Mobile Phone,Electronics,8895.17
1736,Mobile Phone,Electronics,44398.1
1737,a SSofet,Home,33652.6
1738,Vacuum Cleaner,Home,42293.96
1739,Jsane,Clothing,13451.11
1740,Bluetooth Speaker,Electronics,542.49
1741,NCERT Science,Books,5936.88
1742,NCERT Science,Books,44299.16
1743,Cricket Bat,Sports,45341.55
1744,li voNeoFcitn,Books,13517.91
1745,Lego Set,Toys,936.12
1746,Doll,Toys,34522.76
1747,Markers,Stationery,36378.54
1748,Smart Watch,Electronics,39759.19
1749,Jacket,Clothing,46378.72
1750,NCERT Science,Books,33217.59
1751,Cricket Bat,Sports,18155.34
1752,Sketch Book,Stationery,30023.33
1753,Sketch Book,Stationery,21496.06
1754,Lunch Box,Kitchen,27620.32
1755,LED TV,Electronics,39041.26
1756,Smart Watch,Electronics,45657.07
1757,Puzzle,Toys,23299.32
1758,Ceiling Fan,Home,3389.9
1759,Tennis Racket,Sports,35343.52
1760,LED TV,Electronics,42724.78
1761,NktaPn scin-o,Kitchen,3282.32
1762,Jacket,Clothing,21096.09
1763,Mathematics Book,Books,18513.35
1764,inTgilbea Dn,Home,31052.83
1765,Jacket,Clothing,35343.44
1766,Vacuum Cleaner,Home,33591.85
1767,LED TV,Electronics,27163.91
1768,Jacket,Clothing,27126.84
1769,Pressure Cooker,Kitchen,7012.68
1770,Puzzle,Toys,5625.59
1771,Bluetooth Speaker,Electronics,3813.62
1772,NCERT Science,,15854.33
1773,Story Book,,31608.49
1774,TCao yr,Toys,39838.7
1775,Drawing Kit,Stationery,6464.49
1776,Football,Sports,18976.17
1777,Dumbbell,Sports,18205.99
1778,Ceiling Fan,Home,25996.3
1779,T-Shirt,Clothing,48034.14
1780,Lego Set,Toys,19672.41
1781,NCERT Science,Books,18820.88
1782,toWreBt tlea,Kitchen,46362.29
1783,Jacket,Clothing,8720.17
1784,Mobile Phone,Electronics,4844.06
1785,Competitive Guide,Books,5941.7
1786,Tennis Racket,Sports,45511.63
1787,Non-stick Pan,Kitchen,4004.05
1788,Sketch Book,Stationery,45106.5
1789,Ceiling Fan,Home,575.84
1790,Drawing Kit,Stationery,18058.89
1791,Tennis Racket,Sports,27710.15
1792,Cricket Bat,,25004.69
1793,NCERT Science,Books,36574.79
1794,Sofa Set,Home,14305.3
1795,e nSPet,Stationery,30273.54
1796,Fiction Novel,Books,42566.87
1797,Tennis Racket,Sports,10599.38
1798,Notebook,Stationery,21867.38
1799,Lunch Box,Kitchen,34385.59
1800,Cricket Bat,Sports,1027.42
1801,Knife Set,Kitchen,21366.17
1802,Pen Set,Stationery,23351.7
1803,Lego Set,Toys,38378.46
1804,Non-stick Pan,,26018.09
1805,Action Figure,,15969.63
1806,Mobile Phone,Electronics,24399.66
1807,Tennis Racket,Sports,33327.19
1808,Sofa Set,Home,7352.47
1809,Puzzle,Toys,34913.39
1810,Car Toy,Toys,21443.39
1811,Mixer Grinder,Home,13272.11
1812,Knife Set,Kitchen,19831.08
1813,Dining Table,,27002.95
1814,Drawing Kit,Stationery,15716.6
1815,Doll,Toys,34640.51
1816,Drawing Kit,Stationery,3007.42
1817,Pen Set,Stationery,4636.32
1818,Non-stick Pan,Kitchen,19243.93
1819,Lunch Box,Kitchen,31287.15
1820,Lunch Box,Kitchen,27837.63
1821,Vacuum Cleaner,Home,19662.36
1822,Competitive Guide,Books,1741.97
1823,T-Shirt,Clothing,23476.26
1824,NCERT Science,Books,17857.26
1825,Doll,Toys,29722.38
1826,Ceiling Fan,Home,5025.62
1827,Non-stick Pan,Kitchen,9993.11
1828,Cricket Bat,Sports,45654.38
1829,Puzzle,Toys,38676.58
1830,Vacuum Cleaner,Home,27055.77
1831,Women Saree,Clothing,23887.88
1832,Tennis Racket,Sports,20014.99
1833,Dumbbell,Sports,41147.23
1834,Sofa Set,Home,11790.3
1835,Dumbbell,Sports,31164.09
1836,Car Toy,Toys,26519.54
1837,NCERT Science,Books,21810.2
1838,Story Book,Books,7074.72
1839,Lunch Box,Kitchen,20841.07
1840,itKag Dwirn,Stationery,9568.04
1841,Water Bottle,Kitchen,491.0
1842,Pressure Cooker,Kitchen,43043.59
1843,Notebook,Stationery,41798.16
1844,Ceiling Fan,Home,38478.32
1845,Pen Set,Stationery,40095.66
1846,onolPeeb ihM,Electronics,7113.85
1847,Men Kurta,Clothing,24518.08
1848,Lunch Box,Kitchen,15782.55
1849,Lego Set,Toys,47585.14
1850,Action Figure,Toys,13372.47
1851,Puzzle,Toys,36157.99
1852,Mixer Grinder,Home,33917.44
1853,Laptop,Electronics,42151.67
1854,Yoga Mat,Sports,20958.13
1855,Sofa Set,Home,15451.07
1856,Jacket,Clothing,16941.2
1857,Ceiling Fan,Home,15152.7
1858,Mathematics Book,Books,20317.5
1859,Story Book,Books,23195.55
1860,Jacket,Clothing,43594.17
1861,Pressure Cooker,Kitchen,5153.88
1862,Lunch Box,Kitchen,11251.79
1863,Water Bottle,Kitchen,2204.74
1864,Sofa Set,Home,43756.61
1865,Tennis Racket,,16652.27
1866,Story Book,Books,43079.74
1867,Jacket,,48951.47
1868,VL TED,Electronics,2593.19
1869,Ceiling Fan,,4913.32
1870,Sofa Set,Home,8895.52
1871,Lunch Box,Kitchen,10085.41
1872,Sketch Book,,29916.29
1873,Bluetooth Speaker,Electronics,20525.91
1874,aurVmaC necelu,,11294.41
1875,Pressure Cooker,Kitchen,27130.79
1876,Ceiling Fan,,29421.36
1877,Fiction Novel,Books,17226.97
1878,Car Toy,Toys,18106.49
1879,NCERT Science,Books,46616.96
1880,Men Kurta,Clothing,28215.25
1881,Bluetooth Speaker,Electronics,45056.69
1882,Pressure Cooker,Kitchen,41006.65
1883,Doll,Toys,46129.43
1884,Mobile Phone,Electronics,3283.32
1885,Non-stick Pan,Kitchen,23231.05
1886,Fiction Novel,Books,1151.0
1887,Knife Set,Kitchen,46486.74
1888,Tennis Racket,,37043.51
1889,Sofa Set,Home,7526.42
1890,Fiction Novel,Books,14294.26
1891,Action Figure,Toys,7079.49
1892,Dining Table,Home,13387.43
1893,Pressure Cooker,Kitchen,20562.1
1894,Action Figure,Toys,6727.85
1895,Vacuum Cleaner,Home,14790.45
1896,Notebook,Stationery,10918.36
1897,Water Bottle,Kitchen,25798.71
1898,Mobile Phone,Electronics,48991.33
1899,Sofa Set,Home,9653.19
1900,Ceiling Fan,Home,2150.46
1901,Men Kurta,Clothing,31180.93
1902,Yoga Mat,Sports,19518.26
1903,Jacket,,18291.1
1904,Puzzle,Toys,9083.86
1905,Lunch Box,Kitchen,47877.66
1906,Drawing Kit,Stationery,23258.44
1907,Smart Watch,Electronics,5612.89
1908,Drawing Kit,Stationery,19484.89
1909,Drawing Kit,Stationery,30562.19
1910,Mathematics Book,Books,17439.23
1911,Sofa Set,Home,30897.64
1912,Sofa Set,Home,32331.15
1913,Pressure Cooker,Kitchen,35574.74
1914,Women Saree,Clothing,44221.25
1915,og aMYta,Sports,31736.03
1916,Drawing Kit,Stationery,48140.02
1917,Dining Table,Home,38305.0
1918,Men Kurta,Clothing,40150.77
1919,Jeans,Clothing,4088.85
1920,Fiction Novel,Books,41219.65
1921,Notebook,Stationery,23831.52
1922,Jeans,Clothing,44364.6
1923,Pen Set,Stationery,25755.73
1924,Story Book,Books,31774.1
1925,Cricket Bat,Sports,9949.05
1926,pLatpo,Electronics,27045.55
1927,Laptop,Electronics,14468.87
1928,Mobile Phone,Electronics,37891.46
1929,Dumbbell,Sports,13182.43
1930,Women Saree,Clothing,16027.66
1931,Football,Sports,33335.7
1932,Dumbbell,Sports,36665.52
1933,Water Bottle,Kitchen,11722.26
1934,Men Kurta,,28334.87
1935,Yoga Mat,,16559.27
1936,Lunch Box,Kitchen,2801.17
1937,Smart Watch,Electronics,44053.85
1938,Pen Set,Stationery,35937.8
1939,Women Saree,Clothing,30436.46
1940,Puzzle,Toys,11245.46
1941,Jeans,Clothing,34113.75
1942,LED TV,Electronics,20342.56
1943,Bluetooth Speaker,,2697.75
1944,LED TV,Electronics,37242.49
1945,Women Saree,Clothing,35193.91
1946,Mixer Grinder,Home,7048.06
1947,Knife Set,Kitchen,49578.86
1948,Women Saree,Clothing,30077.19
1949,Car Toy,Toys,4268.03
1950,Men Kurta,Clothing,35307.17
1951,Water Bottle,Kitchen,6539.44
1952,Markers,Stationery,38538.79
1953,Dumbbell,Sports,14421.72
1954,Story Book,Books,20539.46
1955,Tennis Racket,Sports,17110.32
1956,Dumbbell,Sports,546.19
1957,Sofa Set,Home,48404.48
1958,Jacket,Clothing,13772.85
1959,Sketch Book,Stationery,44730.35
1960,Water Bottle,Kitchen,23894.24
1961,Mobile Phone,,27960.72
1962,Markers,Stationery,45370.17
1963,Pressure Cooker,Kitchen,40487.9
1964,Vacuum Cleaner,Home,11338.03
1965,Markers,Stationery,37415.91
1966,Pen Set,Stationery,23923.54
1967,Sofa Set,Home,49559.04
1968,Football,Sports,45353.56
1969,Sofa Set,Home,39745.75
1970,Puzzle,Toys,27604.53
1971,Mixer Grinder,Home,48524.84
1972,Water Bottle,,16969.5
1973,Mobile Phone,Electronics,37731.67
1974,Action Figure,Toys,5378.64
1975,rhTSit-,Clothing,21398.99
1976,Notebook,Stationery,48863.07
1977,Notebook,,4788.21
1978,Bluetooth Speaker,Electronics,23013.71
1979,Pen Set,Stationery,31752.33
1980,Jacket,Clothing,29305.96
1981,o tLegSe,Toys,47683.04
1982,Dining Table,Home,22730.64
1983,Dining Table,Home,15984.92
1984,Pressure Cooker,Kitchen,34117.12
1985,biPeo ohelnM,Electronics,38949.41
1986,Puzzle,Toys,2499.47
1987,paoptL,Electronics,21481.97
1988,Puzzle,Toys,38005.29
1989,Mathematics Book,Books,9070.32
1990,Action Figure,Toys,17939.91
1991,Doll,Toys,32578.64
1992,Smart Watch,Electronics,45918.79
1993,Mobile Phone,Electronics,28216.65
1994,Water Bottle,Kitchen,46194.31
1995,Car Toy,Toys,16606.85
1996,LED TV,Electronics,47191.2
1997,Men Kurta,,16993.7
1998,Football,Sports,10100.76
1999,Vacuum Cleaner,Home,46012.93
2000,Mixer Grinder,Home,44225.83
2001,Doll,Toys,889.76
2002,Cricket Bat,Sports,48448.21
2003,LED TV,Electronics,44601.82
2004,Story Book,Books,28140.03
2005,Jeans,Clothing,5039.99
2006,Laptop,Electronics,25793.32
2007,Car Toy,Toys,48992.32
2008,Sofa Set,Home,33359.81
2009,Tennis Racket,Sports,12130.17
2010,Men Kurta,Clothing,18303.69
2011,Mixer Grinder,Home,45427.77
2012,Laptop,Electronics,8523.97
2013,Laptop,Electronics,26225.81
2014,Dining Table,Home,5664.35
2015,Competitive Guide,Books,39019.76
2016,Mixer Grinder,Home,3840.5
2017,Lppota,Electronics,27074.96
2018,Drawing Kit,Stationery,19767.96
2019,Ceiling Fan,Home,34570.98
2020,Bluetooth Speaker,Electronics,43496.03
2021,Lego Set,Toys,28161.14
2022,Non-stick Pan,Kitchen,29174.34
2023,Women Saree,Clothing,30446.57
2024,Puzzle,Toys,37876.77
2025,Women Saree,Clothing,2242.21
2026,Ceiling Fan,Home,28886.26
2027,Ceiling Fan,Home,26942.6
2028,Jeans,Clothing,7052.6
2029,LED TV,Electronics,1665.05
2030,Bluetooth Speaker,Electronics,32185.96
2031,Water Bottle,Kitchen,39612.88
2032,Drawing Kit,Stationery,36718.75
2033,Mobile Phone,Electronics,14902.17
2034,T-Shirt,Clothing,368.09
2035,T-Shirt,Clothing,15741.09
2036,Sofa Set,Home,38512.1
2037,Laptop,Electronics,33120.76
2038,Lunch Box,Kitchen,29113.85
2039,Sofa Set,Home,32083.98
2040,Cricket Bat,Sports,4294.92
2041,Competitive Guide,Books,42857.28
2042,Fiction Novel,Books,26663.76
2043,Doll,Toys,35515.53
2044,Jeans,Clothing,32960.47
2045,Dining Table,Home,2541.73
2046,Football,Sports,6521.39
2047,Laptop,Electronics,28715.88
2048,Story Book,Books,42937.38
2049,Dining Table,Home,28200.15
2050,Dumbbell,Sports,12232.77
2051,Lunch Box,Kitchen,31098.97
2052,Men Kurta,Clothing,32409.95
2053,Mixer Grinder,Home,30848.3
2054,Laptop,Electronics,12582.38
2055,T-Shirt,Clothing,40618.88
2056,Puzzle,Toys,33066.69
2057,Tennis Racket,Sports,17466.53
2058,Knife Set,Kitchen,38579.29
2059,Pressure Cooker,Kitchen,24855.28
2060,Bluetooth Speaker,Electronics,27731.84
2061,Fiction Novel,Books,35806.53
2062,Doll,Toys,33569.36
2063,Competitive Guide,Books,14706.88
2064,Competitive Guide,Books,8150.44
2065,T-Shirt,Clothing,49695.51
2066,Non-stick Pan,Kitchen,13776.08
2067,Competitive Guide,Books,30798.13
2068,Football,Sports,6938.33
2069,Laptop,Electronics,448.22
2070,Water Bottle,Kitchen,48704.35
2071,Dumbbell,Sports,17225.13
2072,Men Kurta,Clothing,5422.46
2073,Mixer Grinder,Home,39427.75
2074,Yoga Mat,,42125.83
2075,Sofa Set,Home,9874.09
2076,Mixer Grinder,Home,32133.5
2077,Knife Set,Kitchen,15937.47
2078,Smart Watch,Electronics,32318.76
2079,Cricket Bat,Sports,14770.54
2080,Ceiling Fan,Home,42121.95
2081,Dining Table,Home,6534.95
2082,Football,Sports,15557.72
2083,LED TV,Electronics,29878.58
2084,Jacket,,41734.96
2085,Water Bottle,Kitchen,48998.73
2086,Markers,Stationery,43704.4
2087,Lunch Box,Kitchen,20525.74
2088,Action Figure,Toys,27800.34
2089,Pen Set,Stationery,41640.56
2090,Jacket,Clothing,33956.41
2091,Mathematics Book,Books,15948.32
2092,T-Shirt,Clothing,36391.82
2093,Women Saree,Clothing,22157.33
2094,Fiction Novel,Books,40426.79
2095, LEDVT,Electronics,41001.0
2096,Mathematics Book,,32827.21
2097,Lunch Box,,45365.03
2098,Smart Watch,Electronics,14465.89
2099,cotkhek oBS,Stationery,21096.94
2100,Dining Table,Home,22079.15
2101,Vacuum Cleaner,Home,28223.41
2102,Women Saree,Clothing,36399.99
2103,LED TV,Electronics,6004.73
2104,Story Book,Books,37423.12
2105,Water Bottle,Kitchen,9437.18
2106,Laptop,Electronics,42218.73
2107,tlbolaoF,Sports,46741.08
2108,Pressure Cooker,Kitchen,9648.31
2109,Puzzle,Toys,8732.22
2110,Doll,Toys,19946.14
2111,Jeans,Clothing,1755.7
2112,Yoga Mat,Sports,22055.83
2113,Markers,Stationery,5330.79
2114,NCERT Science,Books,16180.53
2115,Puzzle,Toys,43645.18
2116,Cricket Bat,Sports,47176.37
2117,Yoga Mat,Sports,30974.92
2118,Dumbbell,Sports,41437.93
2119,Tennis Racket,Sports,10527.0
2120,Bluetooth Speaker,Electronics,44816.34
2121,Latppo,Electronics,31745.51
2122,Women Saree,Clothing,31152.12
2123,Football,Sports,23878.21
2124,Ceiling Fan,Home,18682.95
2125,Story Book,Books,37976.72
2126,Action Figure,Toys,2117.64
2127,T-Shirt,Clothing,29486.15
2128,Ceiling Fan,,39350.46
2129,Competitive Guide,Books,43743.91
2130,Sketch Book,Stationery,20418.1
2131,Men Kurta,Clothing,11793.01
2132,Pressure Cooker,Kitchen,20162.59
2133,Mathematics Book,Books,12049.76
2134,Lunch Box,Kitchen,32545.18
2135,Football,Sports,18500.79
2136,Drawing Kit,Stationery,49598.77
2137,Mathematics Book,Books,21897.85
2138,Sofa Set,Home,41709.86
2139,Sketch Book,Stationery,33718.74
2140,Competitive Guide,Books,26198.25
2141,Laptop,Electronics,18724.34
2142,Pressure Cooker,Kitchen,13871.66
2143,Jeans,Clothing,18521.95
2144,Pressure Cooker,Kitchen,28462.55
2145,Car Toy,Toys,8176.71
2146,Action Figure,Toys,17729.0
2147,Markers,Stationery,30729.94
2148,Fiction Novel,Books,15355.54
2149,Pressure Cooker,Kitchen,5301.91
2150,Lunch Box,Kitchen,28838.75
2151,Lunch Box,,23186.36
2152,Jeans,Clothing,39540.01
2153,Dining Table,Home,21891.76
2154,Mobile Phone,Electronics,4027.91
2155,Competitive Guide,Books,14435.04
2156,Dining Table,,30939.39
2157,Smart Watch,Electronics,18584.7
2158,Jeans,Clothing,27044.63
2159,Ce eutGemdiitovip,Books,472.83
2160,Action Figure,Toys,3554.19
2161,Laptop,Electronics,19453.6
2162,LED TV,Electronics,21190.81
2163,Water Bottle,Kitchen,10900.71
2164,Football,Sports,45244.95
2165,Dining Table,Home,3398.07
2166,Mobile Phone,,29104.66
2167,Jacket,Clothing,36193.78
2168,Action Figure,Toys,48375.61
2169,NCERT Science,Books,17939.91
2170,Laptop,Electronics,36238.06
2171,Football,Sports,18943.56
2172,eBklhpaeooStre ut,Electronics,25458.67
2173,Puzzle,Toys,10375.86
2174,Story Book,Books,39506.25
2175,Mathematics Book,Books,4514.56
2176,Football,Sports,18379.48
2177,Tennis Racket,Sports,29544.12
2178,Sofa Set,Home,5776.9
2179,Laptop,Electronics,13929.5
2180,Smart Watch,Electronics,13187.36
2181,Yoga Mat,Sports,19969.88
2182,NCERT Science,Books,18408.56
2183,Pressure Cooker,Kitchen,10765.76
2184,Notebook,Stationery,20719.56
2185,Jeans,Clothing,35340.85
2186,Dumbbell,Sports,19057.97
2187,Fiction Novel,Books,44466.02
2188,Water Bottle,Kitchen,47311.83
2189,Football,Sports,3869.25
2190,Sketch Book,Stationery,33796.16
2191,Fiction Novel,Books,2904.03
2192,Sketch Book,Stationery,12608.79
2193,Men Kurta,Clothing,19675.05
2194,Pressure Cooker,Kitchen,46102.73
2195,Non-stick Pan,Kitchen,25716.2
2196,Mixer Grinder,Home,49894.4
2197,Cricket Bat,Sports,2956.79
2198,Ceiling Fan,Home,49765.25
2199,Mixer Grinder,Home,46047.58
2200,Mixer Grinder,Home,39128.71
2201,Competitive Guide,Books,2407.74
2202,Mathematics Book,Books,29502.67
2203,Smart Watch,Electronics,30048.73
2204,Knife Set,Kitchen,28049.63
2205,Non-stick Pan,Kitchen,27031.33
2206,Sofa Set,Home,24653.63
2207,Smart Watch,Electronics,4971.43
2208,Mobile Phone,Electronics,32980.69
2209,Water Bottle,,40109.31
2210,Water Bottle,Kitchen,33040.96
2211,Men Kurta,Clothing,33957.58
2212,Sofa Set,Home,47100.14
2213,Bluetooth Speaker,,14621.89
2214,Smart Watch,,8154.04
2215,Competitive Guide,Books,33585.95
2216,Lunch Box,Kitchen,15221.62
2217,Car Toy,Toys,36260.96
2218,Dining Table,Home,31062.24
2219,Puzzle,Toys,31747.5
2220,Competitive Guide,Books,32290.52
2221,Action Figure,Toys,44051.0
2222,Pressure Cooker,Kitchen,35208.88
2223,Ceiling Fan,Home,16554.27
2224,Lego Set,Toys,23494.92
2225,Puzzle,Toys,3502.51
2226,Sofa Set,Home,3404.18
2227,Pen Set,Stationery,11548.28
2228,Fiction Novel,Books,12605.1
2229,Markers,Stationery,1590.44
2230,Action Figure,Toys,1121.24
2231,Vacuum Cleaner,Home,428.89
2232,Sketch Book,Stationery,44660.48
2233,Jacket,Clothing,31783.37
2234,Jacket,Clothing,23039.77
2235,Mixer Grinder,Home,16319.84
2236,Jacket,Clothing,4305.61
2237,Water Bottle,Kitchen,46929.75
2238,Dumbbell,Sports,20313.03
2239,Smart Watch,Electronics,12018.85
2240,Jekcta,Clothing,4573.07
2241,Water Bottle,Kitchen,11104.99
2242,Knife Set,Kitchen,27931.08
2243,Football,Sports,20038.66
